Código do município,Nome do município,Total da população 2000,Total de homens,Total de mulheres,Total da população urbana,Total da população rural,Total da população 2010
3167202,Sete Lagoas,184.871,103.912,110.159,208.879,5.192,214.071
3165552,Setubinha,9.291,5.350,5.535,2.802,8.083,10.885
3167301,Silveirânia,2.138,1.148,1.044,1.429,763,2.192
3167400,Silvianópolis,5.855,3.129,2.900,3.647,2.382,6.029
3167509,Simão Pereira,2.479,1.247,1.290,1.496,1.041,2.537
3167608,Simonésia,16.875,9.460,8.842,7.114,11.188,18.302
3167707,Sobrália,6.284,2.855,2.973,4.126,1.702,5.828
3167806,Soledade de Minas,5.155,2.842,2.836,3.765,1.913,5.678
3167905,Tabuleiro,4.572,2.045,2.031,2.701,1.375,4.076
3168002,Taiobeiras,27.347,15.108,15.786,25.042,5.852,30.894
3168051,Taparuba,3.225,1.616,1.521,1.405,1.732,3.137
3168101,Tapira,3.327,2.205,1.897,2.744,1.358,4.102
3168200,Tapiraí,1.900,1.002,871,1.085,788,1.873
3168309,Taquaraçu de Minas,3.491,2.026,1.766,1.753,2.039,3.792
3168408,Tarumirim,14.488,7.102,7.192,8.019,6.275,14.294
3168507,Teixeiras,11.149,5.538,5.808,7.605,3.741,11.346
3168606,Teófilo Otoni,129.424,64.447,70.286,110.059,24.674,134.733
3168705,Timóteo,71.478,39.129,41.990,81.003,116,81.119
3168804,Tiradentes,5.759,3.458,3.544,5.404,1.598,7.002
3168903,Tiros,7.571,3.537,3.369,4.815,2.091,6.906
3169000,Tocantins,15.005,7.906,7.933,12.926,2.913,15.839
3169059,Tocos do Moji,3.821,2.145,1.805,1.018,2.932,3.950
3169109,Toledo,5.222,3.039,2.722,2.190,3.571,5.761
3169208,Tombos,11.652,4.786,4.756,7.607,1.935,9.542
3169307,Três Corações,65.291,36.115,36.681,65.851,6.945,72.796
3169356,Três Marias,23.568,14.074,14.241,26.838,1.477,28.315
3169406,Três Pontas,51.024,26.688,27.137,46.242,7.583,53.825
3169505,Tumiritinga,5.831,3.196,3.095,4.323,1.968,6.291
3169604,Tupaciguara,23.117,12.083,12.102,22.045,2.140,24.185
3169703,Turmalina,15.655,9.161,8.885,12.913,5.133,18.046
3169802,Turvolândia,4.243,2.410,2.248,2.910,1.748,4.658
3169901,Ubá,85.065,50.246,51.220,97.599,3.867,101.466
3170008,Ubaí,10.774,5.978,5.699,5.665,6.012,11.677
3170057,Ubaporanga,11.682,6.085,5.955,6.434,5.606,12.040
3170107,Uberaba,252.051,144.473,151.527,289.408,6.592,296.000
3170206,Uberlândia,501.214,293.115,307.170,583.879,16.406,600.285
3170305,Umburatiba,2.872,1.394,1.306,1.552,1.148,2.700
3170404,Unaí,70.033,39.305,38.285,62.364,15.226,77.590
3170438,União de Minas,4.638,2.415,2.009,2.731,1.693,4.424
3170479,Uruana de Minas,3.263,1.627,1.611,1.821,1.417,3.238
3170503,Urucânia,10.375,5.085,5.206,7.946,2.345,10.291
3170529,Urucuia,9.615,7.031,6.574,6.166,7.439,13.605
3170578,Vargem Alegre,6.544,3.290,3.167,4.769,1.688,6.457
3170602,Vargem Bonita,2.212,1.145,1.018,1.142,1.021,2.163
3170651,Vargem Grande do Rio Pardo,4.457,2.428,2.305,2.421,2.312,4.733
3170701,Varginha,108.998,59.975,63.145,119.099,4.021,123.120
3170750,Varjão de Minas,4.701,3.181,2.884,5.030,1.035,6.065
3170800,Várzea da Palma,31.641,18.144,17.660,31.317,4.487,35.804
3170909,Varzelândia,19.169,9.769,9.357,8.906,10.220,19.126
3171006,Vazante,18.928,9.928,9.793,15.924,3.797,19.721
3171030,Verdelândia,7.179,4.276,4.074,4.764,3.586,8.350
3171071,Veredinha,5.257,2.879,2.654,3.757,1.776,5.533
3171105,Veríssimo,2.874,1.776,1.690,2.037,1.429,3.466
3171154,Vermelho Novo,4.572,2.428,2.261,1.852,2.837,4.689
3171204,Vespasiano,76.422,51.095,53.517,104.612,0,104.612
3171303,Viçosa,64.854,34.988,37.256,67.337,4.907,72.244
3171402,Vieiras,3.952,1.897,1.835,1.854,1.878,3.732
3171600,Virgem da Lapa,13.672,6.757,6.868,6.842,6.783,13.625
3171709,Virgínia,8.699,4.308,4.318,3.936,4.690,8.626
3171808,Virginópolis,10.827,5.212,5.360,6.210,4.362,10.572
3171907,Virgolândia,6.112,2.790,2.869,3.400,2.259,5.659
3172004,Visconde do Rio Branco,32.598,18.702,19.250,31.397,6.555,37.952
3172103,Volta Grande,4.919,2.470,2.593,3.802,1.261,5.063
3172202,Wenceslau Braz,2.596,1.288,1.265,1.270,1.283,2.553
Total,Mina Gerais,17.891.494,9.640.695,9.954.614,16.713.654,2.881.655,19.595.309
"Fonte: IBGE, Resultados do Censo 2010.",,,,,,,
